"Contract_ID","Product_ID","Start_Date","End_Date","First_Claim_Date","Last_Claim_Date","Claim_Count","Claim_Amount","Premium","Coverage","Discount_Rate","Future_Cash_Flow","CSM"
a9686df4-2343-413e-932d-854f1351e70f,"1512","2023-10-23","2029-10-09",,,,,12804.92,72377.84,0.04,72377.84,2895.11360000
"5a56fa53-cccf-4dae-aeb3-6b7be66b60f2","1260","2022-12-20","2027-11-17",,,,,7388.25,36399.61,0.03,36399.61,1091.98830000
"51ac55ce-dbf5-402d-a3ac-c0868cd8eb6e","1006","2023-08-08","2025-03-27",,,,,5004.54,60396.53,0.01,60396.53,603.96530000
f0d9d4e4-ac0a-4ed7-9105-6ad018680441,"1138","2023-03-04","2028-04-25",,,,,10074.76,33386.25,0.05,33386.25,1669.31250000
bb173e10-5225-4053-b54a-bef67693631c,"1164","2023-04-18","2024-09-16",,,,,6698.63,94067.37,0.02,94067.37,1881.34740000
b14df976-4ba2-4b88-8022-6b1ff2f0ed44,"1167","2023-05-09","2023-05-09",,,,,16725.46,29847.20,0.05,29847.20,1492.36000000
"8b5d603c-3f23-4995-b2e2-91fa661341e2","1519","2023-10-24","2029-11-02",,,,,12259.48,68814.43,0.02,68814.43,1376.28860000
"642526d2-47f2-488c-b687-77a4b68d30ac","1086","2023-07-20","2027-03-31",,,,,5963.32,26048.22,0.05,26048.22,1302.41100000
c483dbc8-9f61-4d4e-ac88-8563ea66a63f,"1195","2023-06-26","2026-05-15",,,,,13311.61,57579.30,0.04,57579.30,2303.17200000
"3e73c6b8-33ce-41f2-a131-0438cf6efd67","1988","2023-10-20","2025-01-06",,,,,19676.83,22181.57,0.02,22181.57,443.63140000
"5df4586b-dede-44d5-83c6-64b53e51edcd","1715","2023-09-10","2024-09-08",,,,,8995.49,86225.12,0.01,86225.12,862.25120000
"1a506c79-50a1-4384-aa3e-998b6789b373","1166","2023-03-15","2023-11-18",,,,,9621.39,52442.72,0.02,52442.72,1048.85440000
cda3c974-6189-4b7e-8744-8f78b92b99e3,"1674","2023-03-18","2028-06-13",,,,,9162.11,69894.73,0.03,69894.73,2096.84190000
"77abcf1d-9083-4bd8-b958-49bb22ce5db9","1622","2023-09-10","2029-02-18",,,,,19135.11,30252.14,0.02,30252.14,605.04280000
c17b92f6-61fd-4bb8-8ecd-616f292315f1,"1989","2023-03-20","2023-05-07",,,,,16775.99,26400.71,0.05,26400.71,1320.03550000
"32b55896-6e05-4ece-a72e-9a67987c8f6f","1523","2023-01-17","2027-07-27",,,,,6041.51,49999.70,0.01,49999.70,499.99700000
"1ce3d06a-586c-4880-af42-54f2fa625497","1432","2023-06-26","2029-05-18",,,,,12640.07,85478.18,0.03,85478.18,2564.34540000
d58a254c-16c0-4b1b-93a9-4b0d1c617bb8,"1791","2023-09-11","2028-08-26",,,,,17421.23,84994.28,0.02,84994.28,1699.88560000
e9b1d289-45a1-4a7f-ac7c-b93e3fba8962,"1751","2023-05-06","2023-11-22",,,,,5097.51,98628.19,0.04,98628.19,3945.12760000
a185e8fe-e648-49af-a4db-034201229073,"1935","2023-02-27","2028-07-07",,,,,6214.65,46148.14,0.05,46148.14,2307.40700000
"524e3931-158c-4226-bee3-5f5397246ea5","1944","2023-10-21","2027-08-18",,,,,6450.06,51518.14,0.04,51518.14,2060.72560000
"26ec426f-1690-4245-97b1-c0b99d2f12e2","1850","2023-05-29","2026-10-11",,,,,5469.27,78473.79,0.04,78473.79,3138.95160000
ca3720dd-d790-40e9-848c-6fd6e32f4e62,"1243","2022-12-28","2023-02-21",,,,,10312.90,46438.99,0.03,46438.99,1393.16970000
bfd4e4cb-c78e-4884-aa09-4d06367f2a2d,"1855","2023-11-06","2027-07-21",,,,,10730.64,63054.11,0.04,63054.11,2522.16440000
"7238a8b0-bc92-4bb0-ab28-161987065fcb","1137","2023-05-13","2024-07-16",,,,,15347.62,44280.95,0.02,44280.95,885.61900000
b9078524-5d5d-402e-a31a-e2af1fb3c23d,"1772","2023-06-30","2027-04-09",,,,,9559.51,36288.27,0.02,36288.27,725.76540000
a2e4daa1-3972-4e0f-9daa-8a1f021a4e7b,"1931","2023-03-04","2027-04-28",,,,,9580.23,53137.36,0.04,53137.36,2125.49440000
"4e3a92ce-0f58-4f8b-be07-df57ec14e0b1","1142","2023-05-31","2024-12-14",,,,,18870.01,49070.31,0.02,49070.31,981.40620000
"8b88dcf8-1471-4859-bcb8-3a7900961453","1621","2023-11-20","2026-08-23",,,,,15085.75,72444.95,0.02,72444.95,1448.89900000
f67cfdf5-5201-41b7-8753-8185f27a819c,"1810","2023-07-11","2024-07-10",,,,,10261.08,35828.29,0.04,35828.29,1433.13160000
d817ab16-17a9-45fd-9d1e-1b7b3505217d,"1127","2023-08-01","2025-07-27",,,,,14677.58,59837.70,0.01,59837.70,598.37700000
fe9361dd-c4b5-4202-b8af-cbedc94511cf,"1394","2023-05-15","2028-06-30",,,,,10454.43,32591.58,0.03,32591.58,977.74740000
c5195a26-9673-4090-a62f-6eab6b68e402,"1788","2022-12-31","2024-12-19",,,,,17267.22,82853.54,0.03,82853.54,2485.60620000
bc19859f-d5d5-419c-ab4f-ba889e069149,"1943","2023-06-28","2029-11-09",,,,,17835.54,89243.53,0.02,89243.53,1784.87060000
f984eed2-d08a-45bf-9cc0-e2020872cdcd,"1088","2023-11-23","2025-07-27",,,,,13434.91,24199.43,0.03,24199.43,725.98290000
"29848c37-d942-4335-8872-c0efb3163276","1642","2023-07-08","2025-11-20",,,,,19543.33,33851.94,0.03,33851.94,1015.55820000
"62d0d4a2-5c08-401c-a33b-d765b8b2707d","1629","2023-03-24","2024-06-01",,,,,9813.37,27199.15,0.02,27199.15,543.98300000
"197ea659-b3be-4b0e-8012-562252aa778a","1812","2023-03-13","2026-07-16",,,,,16815.17,43127.52,0.04,43127.52,1725.10080000
"6476587d-87f1-4913-baf5-a95168b7c752","1244","2023-04-23","2025-12-17",,,,,13204.03,47319.65,0.02,47319.65,946.39300000
"1fffb9cc-044e-454c-8f88-9415c5d48752","1640","2023-04-28","2029-03-10",,,,,14679.10,55851.41,0.05,55851.41,2792.57050000
"049b7df4-333c-4cb7-9373-f9c077d14160","1155","2023-03-10","2027-02-06",,,,,10055.74,94262.11,0.04,94262.11,3770.48440000
de29d960-05a1-44ab-956d-920205151a66,"1795","2023-11-06","2026-03-25",,,,,13831.47,68674.71,0.04,68674.71,2746.98840000
"292ebd08-6a56-49bb-9533-89f585fc2062","1886","2023-05-31","2028-05-24",,,,,17764.77,23774.83,0.02,23774.83,475.49660000
"400a9cb8-5443-4288-b0ed-9e4b6845dea1","1431","2023-04-22","2028-04-20",,,,,12036.72,20504.28,0.03,20504.28,615.12840000
"18aab2c4-5755-440c-8859-305ba1e64a2d","1819","2023-06-05","2025-02-21",,,,,15827.67,53706.46,0.02,53706.46,1074.12920000
"12990e4a-37d2-4113-bab3-3389063153b1","1173","2023-08-30","2027-11-16",,,,,17699.03,96851.17,0.01,96851.17,968.51170000
"31883252-c939-4990-9a87-e3cdab29e106","1371","2023-10-27","2026-11-04",,,,,14289.48,28610.00,0.01,28610.00,286.10000000
d15dd271-3990-4916-823c-1063dc2c6530,"1666","2023-03-18","2029-09-27",,,,,6500.00,26073.00,0.04,26073.00,1042.92000000
a92291e6-04fa-4c71-a263-5948cb8ffa35,"1916","2023-08-04","2024-05-15",,,,,15957.76,22460.23,0.04,22460.23,898.40920000
"2bb56b39-d622-4ccd-94fe-3ade0e4c1957","1702","2023-09-18","2027-02-27",,,,,14835.74,36959.10,0.05,36959.10,1847.95500000
"82a47705-5cc5-4a83-9900-27607eb16263","1287","2023-08-19","2023-11-09",,,,,19680.64,30345.39,0.03,30345.39,910.36170000
a4acd328-8e5c-4a3a-9b48-d014b70e82a1,"1047","2023-05-14","2026-04-10",,,,,13516.59,49795.86,0.01,49795.86,497.95860000
"4b03298e-9f5a-41f5-881f-8ee684d5f557","1814","2023-03-10","2028-01-15",,,,,18007.91,82338.03,0.02,82338.03,1646.76060000
"102c097c-7761-42d5-bc29-52f934c84115","1842","2023-09-20","2024-05-15",,,,,5245.03,30574.33,0.04,30574.33,1222.97320000
"409f1e05-96e8-4432-93f0-1e91cc1e4d8b","1156","2023-01-31","2025-06-07",,,,,14447.22,38079.33,0.04,38079.33,1523.17320000
"52a08c1f-a2cf-44a5-814c-9aa94e9d0217","1852","2023-07-15","2025-12-23",,,,,6510.98,79367.66,0.04,79367.66,3174.70640000
ea7b276f-03c7-462a-8788-88d990e68f26,"1159","2023-08-07","2029-06-26",,,,,15337.12,80903.05,0.04,80903.05,3236.12200000
"570ed31d-f7e5-4d62-a435-07ac02e43ef3","1735","2023-09-17","2025-02-28",,,,,7172.57,75931.85,0.02,75931.85,1518.63700000
eeedafc0-441e-4388-bb78-73436486c743,"1910","2023-06-01","2025-05-05",,,,,19700.25,48973.31,0.04,48973.31,1958.93240000
d2e4179b-7be6-4c77-8620-137a0e5fbf3c,"1427","2023-11-25","2024-10-17",,,,,17441.59,50637.54,0.01,50637.54,506.37540000
b18dbb3a-2360-4720-9005-65dbfcc33e54,"1669","2023-03-30","2028-06-19",,,,,11269.05,22551.60,0.02,22551.60,451.03200000
"84dbf816-3590-4506-b9e4-ef5fe0a5c3dc","1870","2022-12-10","2027-05-22",,,,,11512.17,44472.38,0.04,44472.38,1778.89520000
c109feb9-4805-4637-8ba4-53505d6f12cb,"1810","2023-05-12","2024-01-22",,,,,13792.86,63413.08,0.03,63413.08,1902.39240000
"5c296a03-9f44-4c3a-ad29-15b05a671310","1853","2023-07-03","2026-06-24",,,,,15104.18,85767.44,0.03,85767.44,2573.02320000
c7b796f1-231d-4d6c-b855-f4f3adeea9a8,"1716","2023-01-26","2025-07-27",,,,,6735.15,90041.09,0.03,90041.09,2701.23270000
aed1a11d-544f-4395-af4f-768987c18540,"1655","2023-09-05","2026-03-27",,,,,12681.66,25417.32,0.02,25417.32,508.34640000
bbdea487-9538-420d-9af6-16eaa074232b,"1943","2023-03-22","2026-08-10",,,,,10664.34,68129.43,0.04,68129.43,2725.17720000
"459361ac-110f-4281-a7f4-94129485ff6c","1473","2023-04-27","2028-03-15",,,,,5840.87,77535.28,0.02,77535.28,1550.70560000
"465e89e5-dace-4fa3-a35f-b8d72f205d65","1055","2023-06-04","2027-05-17",,,,,10677.91,61908.11,0.05,61908.11,3095.40550000
"560bc58d-3cf3-4839-85ec-9aca5bd0cd85","1153","2023-05-27","2024-05-30",,,,,16812.30,24783.49,0.04,24783.49,991.33960000
"8d025420-e295-4179-b547-3f188e05a6be","1438","2023-04-29","2025-12-29",,,,,12929.09,69681.42,0.04,69681.42,2787.25680000
"4efee805-9cc8-4b95-a75e-f118a1efa1e8","1692","2023-09-08","2026-01-26",,,,,5090.64,87601.82,0.01,87601.82,876.01820000
d7b29526-4e3d-4af2-861d-a4f9d30f8cc5,"1517","2023-10-06","2026-08-17",,,,,11638.78,45951.74,0.05,45951.74,2297.58700000
c7303948-91f5-4578-b7ca-5b398c8773cc,"1795","2023-01-03","2027-04-14",,,,,14801.86,58207.48,0.03,58207.48,1746.22440000
"3ce907f0-221a-469e-9891-4a89554d7f17","1850","2023-05-05","2025-06-26",,,,,8179.26,33462.85,0.03,33462.85,1003.88550000
b7e3ba01-b18c-4a30-a020-e6f2b389a91a,"1772","2023-04-08","2023-07-26",,,,,8739.81,39510.52,0.02,39510.52,790.21040000
bf006b47-238b-407e-9d91-4e9115aeead1,"1616","2023-04-02","2029-03-04",,,,,8078.62,90147.06,0.01,90147.06,901.47060000
a512a097-a225-4688-9dcb-2dd214d9754b,"1589","2023-09-28","2024-03-31",,,,,18522.26,20092.78,0.02,20092.78,401.85560000
ad01fbe5-4801-4860-b66b-fa379da41bf4,"1400","2023-07-18","2023-12-29",,,,,17874.78,70256.19,0.01,70256.19,702.56190000
be61f638-9a07-42d0-96aa-5aeb390a0d78,"1079","2023-05-28","2025-05-22",,,,,14211.59,46429.81,0.04,46429.81,1857.19240000
"2fa0129e-70f1-49ab-b217-305308499dcc","1137","2023-08-02","2026-04-16",,,,,14410.65,88450.39,0.03,88450.39,2653.51170000
"22523706-0629-49a6-951f-f1dcb4bd58c0","1796","2023-11-06","2024-11-27",,,,,17303.21,93235.49,0.05,93235.49,4661.77450000
"61e37072-6539-4158-b1fc-96057fc2383b","1983","2023-05-24","2029-02-09",,,,,17341.70,94299.44,0.02,94299.44,1885.98880000
"39f4ce79-3b95-440b-8cba-865ca9c87bd6","1484","2023-03-14","2028-06-27",,,,,12396.96,85474.11,0.03,85474.11,2564.22330000
"1b9c90d5-193d-4414-a264-88886f7267ac","1945","2023-09-24","2028-12-03",,,,,16711.81,80004.15,0.05,80004.15,4000.20750000
"46ce2665-6b0b-4088-b54e-63a58c403a8d","1826","2023-07-12","2028-09-25",,,,,17628.58,71360.47,0.04,71360.47,2854.41880000
"548e9f48-56ab-4303-a11b-78ad7219762d","1149","2023-09-21","2025-09-30",,,,,15461.30,35527.62,0.03,35527.62,1065.82860000
"4ec44545-d712-4b28-85b4-fbb90f0d98dd","1651","2023-05-17","2027-07-17",,,,,10039.69,21973.64,0.02,21973.64,439.47280000
"753321f8-04d1-4490-8602-b34351450eb1","1792","2023-09-22","2028-09-03",,,,,17380.51,34549.76,0.01,34549.76,345.49760000
"5466c84b-c0f7-4b75-9a25-d746e6d4b776","1355","2023-11-04","2026-06-12",,,,,11043.98,94041.77,0.01,94041.77,940.41770000
"5202ee54-1f2b-41fe-a8fc-acceb353ef2f","1850","2023-11-05","2025-03-14",,,,,5687.67,91070.81,0.03,91070.81,2732.12430000
"81403d5c-ddc3-4fc3-8cd8-dc95070b8c84","1998","2023-09-20","2029-05-18",,,,,10282.98,34557.65,0.04,34557.65,1382.30600000
"80d35cab-b067-4b9f-b599-41caa46a6417","1717","2023-06-05","2024-07-04",,,,,8363.93,49290.64,0.02,49290.64,985.81280000
"10632c3d-cbba-4645-8ec0-56c0354bfb6a","1675","2023-06-24","2025-01-14",,,,,8333.32,48993.12,0.04,48993.12,1959.72480000
e2d6cabc-f0f7-4534-99dc-d621718949ff,"1713","2023-12-01","2029-09-01",,,,,12137.65,75280.34,0.04,75280.34,3011.21360000
c7595648-330e-4015-8251-a352ee10eb55,"1052","2022-12-21","2026-09-19",,,,,8003.34,61654.72,0.03,61654.72,1849.64160000
"6d222975-1195-4829-ba71-aada74bef19c","1506","2022-12-24","2027-05-20",,,,,15730.29,29400.83,0.02,29400.83,588.01660000
"0fdd0222-f62d-4f19-b98b-c6f7de7fb2f7","1569","2023-02-02","2024-02-01",,,,,13111.77,20829.38,0.02,20829.38,416.58760000
"367687ff-7dfc-4821-80b1-fbf96939503f","1024","2023-04-20","2029-02-26",,,,,10966.35,36913.88,0.02,36913.88,738.27760000
"53a59c0d-40c8-4584-80d5-e79083f167b1","1963","2023-01-01","2027-09-15",,,,,19914.17,85065.70,0.03,85065.70,2551.97100000
"9ae56f9a-2336-4bf6-b6a9-5c44ebb22ac0","1913","2023-02-19","2029-01-07",,,,,19863.76,34861.32,0.02,34861.32,697.22640000
c8735d98-6863-45c8-a988-b28be6dd6fa1,"1134","2023-04-02","2026-07-12",,,,,11977.29,99893.77,0.03,99893.77,2996.81310000
c1bddd8d-cece-4ed5-b9c0-ab4d21624149,"1084","2023-06-03","2024-06-09",,,,,16451.93,93739.62,0.01,93739.62,937.39620000
"39d915d6-3e3a-4f67-b681-e5ebad546904","1897","2023-11-17","2025-10-14",,,,,10590.14,87886.17,0.01,87886.17,878.86170000
"354ab1a1-c450-4d36-857f-bccf4f95a86e","1204","2023-02-08","2028-09-19",,,,,18016.09,63384.66,0.05,63384.66,3169.23300000
b0e9453e-b8c2-4f54-9e87-91aa3410677c,"1460","2023-03-31","2027-11-27",,,,,15000.42,99264.67,0.03,99264.67,2977.94010000
ee3d0d41-38a0-4f0d-b628-a2256a9021ad,"1889","2023-11-18","2024-07-14",,,,,19468.89,60992.09,0.02,60992.09,1219.84180000
"827073df-a135-4f43-8cb2-09458305463b","1499","2023-02-23","2029-10-24",,,,,5489.43,85888.67,0.05,85888.67,4294.43350000
"31d5e29a-4df1-4715-b748-c3f6490d1804","1332","2023-11-27","2026-03-16",,,,,5640.65,21858.72,0.05,21858.72,1092.93600000
"9ff52218-c857-425d-b647-17c8577ba8d4","1675","2023-01-18","2027-11-05",,,,,8463.28,63840.98,0.03,63840.98,1915.22940000
"859ce6bd-d54b-45bf-9699-70619fa48350","1773","2023-04-09","2029-06-15",,,,,5105.42,66094.56,0.02,66094.56,1321.89120000
b0811b43-92b1-4215-9a8a-e38f832beaa2,"1106","2023-10-19","2029-03-23",,,,,18430.57,37433.24,0.04,37433.24,1497.32960000
"4b9af6f5-2ee6-40da-9547-81f29763820f","1316","2023-03-01","2025-08-27",,,,,19726.86,96161.79,0.05,96161.79,4808.08950000
"8e3dfa8d-755a-4a69-a977-4b3d1aa119f8","1330","2023-09-24","2029-08-29",,,,,8928.48,34870.67,0.02,34870.67,697.41340000
f8ec68cf-5738-41f4-bfd8-20dd37f8b96d,"1716","2023-11-08","2025-11-01",,,,,7258.94,62175.23,0.02,62175.23,1243.50460000
c428a013-0915-4fd8-97e4-bf40f2d72858,"1337","2023-04-06","2024-07-10",,,,,5349.88,60448.43,0.02,60448.43,1208.96860000
"92eec5e4-a1b7-41d6-9d7b-9927a4da71ad","1804","2023-09-10","2025-10-24",,,,,14031.06,36138.15,0.04,36138.15,1445.52600000
ad55e911-6fdc-4648-bc6b-90075ba098ee,"1875","2023-06-15","2028-04-19",,,,,15510.96,63127.63,0.04,63127.63,2525.10520000
b7f02396-2698-4fa9-9c04-0e63b840567c,"1242","2023-10-21","2027-10-12",,,,,19863.50,78964.06,0.02,78964.06,1579.28120000
c50cbb79-33aa-4958-9c32-78ccba5b1f7c,"1801","2023-10-01","2025-08-18",,,,,16080.59,22463.14,0.02,22463.14,449.26280000
"904186c3-a4d7-4d80-bc29-5a974cbe1501","1342","2023-08-20","2023-10-04",,,,,19924.64,48533.28,0.04,48533.28,1941.33120000
"76487d35-c492-41b0-89d5-9bd448845095","1489","2023-02-21","2029-10-20",,,,,7262.43,46652.59,0.04,46652.59,1866.10360000
eb89dabe-8568-4475-9e37-54f352c5bd25,"1115","2022-12-12","2024-06-21",,,,,5418.71,26981.38,0.04,26981.38,1079.25520000
f1f4a6ae-176b-4248-bc9e-36be43592b3a,"1134","2023-09-10","2026-01-02",,,,,18794.99,64073.37,0.02,64073.37,1281.46740000
"0a28e39f-1867-4c17-b483-bdbfdb6fc7ae","1365","2023-08-14","2027-03-10",,,,,19631.36,26838.09,0.04,26838.09,1073.52360000
"27729896-6688-409c-96a7-5fa7d78f7217","1449","2023-09-27","2024-09-07",,,,,17646.64,63229.33,0.03,63229.33,1896.87990000
"5a1e6fa9-ec09-46ca-87ef-616cf4172c94","1378","2023-05-10","2028-02-21",,,,,15757.67,96111.55,0.04,96111.55,3844.46200000
"9df5ac27-437b-4b20-b022-1043072ae40f","1019","2023-09-29","2026-06-19",,,,,15144.05,68281.57,0.01,68281.57,682.81570000
fa7c2ef1-5e4a-4f80-ae4d-0621caf7443d,"1402","2023-02-04","2027-06-02",,,,,17117.04,42787.83,0.04,42787.83,1711.51320000
"0dc385e9-970e-4bce-b3de-1c881c68e395","1367","2023-04-17","2024-01-21",,,,,16219.03,63797.06,0.04,63797.06,2551.88240000
ac5584b9-aa6b-48a4-9d46-d7509ab7d4b4,"1037","2023-03-01","2026-06-20",,,,,10850.98,62491.26,0.04,62491.26,2499.65040000
"0b208ae2-3b1b-4027-bfa9-1b6e83ed3cac","1712","2023-01-09","2025-12-20",,,,,17449.84,77027.30,0.05,77027.30,3851.36500000
a22496b7-004f-4e89-8cff-95e93b508775,"1170","2023-02-08","2025-02-23",,,,,10917.30,47587.73,0.05,47587.73,2379.38650000
"766831e4-71d4-43c4-a360-15ae3c2a2e49","1653","2023-05-30","2026-07-16",,,,,15207.21,62538.84,0.05,62538.84,3126.94200000
"3fb66310-2c99-4fd2-89ea-1eb1cf0be350","1817","2023-02-08","2028-10-06",,,,,18190.42,26466.56,0.03,26466.56,793.99680000
c1cacb6a-600e-4b50-a22a-fceb1c079564,"1544","2023-05-18","2028-06-22",,,,,7297.14,72635.47,0.04,72635.47,2905.41880000
a689a19d-d601-4b52-994e-12963562b784,"1425","2023-11-15","2025-09-21",,,,,9462.86,66612.38,0.02,66612.38,1332.24760000
"115ca50d-b2ce-4a00-b132-1b5efd25953a","1180","2023-09-25","2027-09-16",,,,,10988.31,61324.18,0.03,61324.18,1839.72540000
"8eb8ecab-5451-480e-b690-72093eb561a8","1041","2023-07-28","2028-02-06",,,,,16687.61,96468.70,0.02,96468.70,1929.37400000
"06d88ac1-7794-45bb-a918-39df1e7e52ba","1873","2022-12-02","2028-06-20",,,,,16422.92,81978.15,0.03,81978.15,2459.34450000
"650f4056-3ba9-46b9-94f6-6db1e3bbaa8c","1166","2023-11-17","2025-09-27",,,,,11464.92,76153.74,0.02,76153.74,1523.07480000
"0d1d3c8e-8361-4ab2-b8a5-e754cac4c3fc","1568","2023-01-06","2027-08-21",,,,,12153.86,28051.80,0.01,28051.80,280.51800000
"5e70f227-2d87-4c8c-984b-29140e9a6800","1168","2023-11-26","2028-12-02",,,,,10481.21,73669.44,0.03,73669.44,2210.08320000
"80b275be-769a-4307-a33a-157042e903e5","1309","2023-07-28","2024-08-01",,,,,11561.86,91026.23,0.01,91026.23,910.26230000
d7b65873-e69c-4b0c-ab57-fa6b1f7a0c20,"1844","2023-09-16","2027-04-04",,,,,9352.72,42222.65,0.04,42222.65,1688.90600000
"32a479fb-6137-4ab7-a8f2-757f00bd2a10","1911","2023-09-27","2029-05-19",,,,,13502.01,66738.83,0.02,66738.83,1334.77660000
"985fbc8a-36a1-4eeb-9c90-8d39406b9a6a","1575","2023-03-12","2027-03-18",,,,,15052.95,52502.04,0.02,52502.04,1050.04080000
"91c7d042-f0df-418e-8360-9661263698a1","1937","2023-03-09","2025-11-09",,,,,16442.67,99112.20,0.03,99112.20,2973.36600000
"288d813b-9ccb-4c9f-abcb-83c48cdfe196","1850","2023-09-29","2024-09-10",,,,,19537.94,47566.48,0.02,47566.48,951.32960000
ce45047a-19c2-4222-827d-83f470835fbc,"1634","2023-09-27","2028-09-01",,,,,14852.64,56303.25,0.04,56303.25,2252.13000000
e661d3fa-6839-441c-b811-8bcd5367daae,"1497","2023-08-17","2029-04-29",,,,,19028.39,77952.37,0.03,77952.37,2338.57110000
"4ec31b34-72df-4c88-967f-cc86716aa8b6","1040","2023-05-21","2026-09-15",,,,,11871.32,85050.76,0.03,85050.76,2551.52280000
"0b041968-374d-4244-82f5-c9ee3f50db7f","1058","2023-03-06","2026-09-10",,,,,7865.73,86963.79,0.04,86963.79,3478.55160000
"19fa564f-18ca-48e8-b5ef-083198eb989c","1006","2023-05-08","2024-02-18",,,,,6546.56,63690.40,0.03,63690.40,1910.71200000
a9426a7e-2b11-474e-8aa9-57d2340bcedf,"1560","2023-09-28","2025-03-28",,,,,12806.60,49455.37,0.02,49455.37,989.10740000
"96ff38a5-c53d-44ef-ac8c-a759f88001cf","1718","2023-07-02","2026-06-25",,,,,8925.94,59141.45,0.04,59141.45,2365.65800000
fae96adc-b088-4ed6-bae8-10a09f479d47,"1389","2023-01-19","2027-09-01",,,,,15295.83,49027.22,0.04,49027.22,1961.08880000
c4e906c6-5a0c-4747-a55d-d138c83f5e53,"1162","2023-05-19","2029-01-17",,,,,16389.69,25037.31,0.02,25037.31,500.74620000
df13b012-ce69-475c-8837-5f1aa5d03b97,"1424","2023-01-08","2023-08-15",,,,,19764.74,55668.87,0.02,55668.87,1113.37740000
"96b96687-1fac-45cf-95e4-e93985068994","1683","2023-02-05","2029-10-07",,,,,8236.18,44412.46,0.03,44412.46,1332.37380000
a98b2566-b395-46e9-bd64-a2e80e4e854c,"1360","2022-12-12","2023-08-30",,,,,16023.94,74566.94,0.01,74566.94,745.66940000
"5d36f429-f0d0-4e08-8cf0-15cdc443e713","1884","2022-12-20","2025-10-09",,,,,11622.66,87589.77,0.02,87589.77,1751.79540000
"1c9b504b-3c15-4d79-bc40-6fb5b9e0ad95","1139","2023-04-08","2028-07-30",,,,,13980.34,80513.10,0.04,80513.10,3220.52400000
"41474336-d5fb-4fcf-81c6-5d67919e6115","1717","2022-12-07","2027-02-27",,,,,17660.14,86820.14,0.03,86820.14,2604.60420000
"89d598db-318b-4698-9bbc-2029cef38499","1987","2023-05-15","2026-08-10",,,,,7041.20,35034.99,0.01,35034.99,350.34990000
a23fdadf-6237-49c4-960a-9b93439eaba3,"1693","2023-08-24","2028-12-30",,,,,13013.18,40398.56,0.04,40398.56,1615.94240000
d261dd8f-3abf-45a2-809d-1549ae9b6000,"1176","2023-06-12","2028-07-24",,,,,17965.66,90894.17,0.03,90894.17,2726.82510000
ad38c4eb-7d31-44d6-a57e-2650d19a9186,"1700","2023-08-29","2027-11-28",,,,,15227.46,73066.01,0.04,73066.01,2922.64040000
"46026baa-4748-40db-a883-d9518f692a72","1400","2023-05-07","2025-12-30",,,,,5622.30,56891.14,0.03,56891.14,1706.73420000
b6f6b46f-7fd5-41ba-8e0b-a1cb63d1317d,"1621","2023-11-25","2027-09-26",,,,,10909.90,99559.92,0.04,99559.92,3982.39680000
"09154bfa-d772-48ea-9f60-fdffc1f151d8","1658","2023-01-06","2027-10-07",,,,,12788.98,24509.95,0.02,24509.95,490.19900000
ce97d15a-493e-406b-86eb-d18006d7f3d2,"1073","2022-12-05","2026-08-21",,,,,12561.90,86152.01,0.04,86152.01,3446.08040000
"93ac42db-0857-4269-8d22-f7222596860a","1582","2023-09-12","2023-11-10",,,,,8833.76,65183.74,0.02,65183.74,1303.67480000
"605a33f7-983c-4721-8f31-996af612c699","1316","2023-05-26","2028-01-02",,,,,16464.39,30511.84,0.04,30511.84,1220.47360000
"65c3c8cf-5333-48f1-86d2-88c47d7995c6","1196","2023-11-05","2029-10-21",,,,,12132.15,47527.15,0.03,47527.15,1425.81450000
"536e1941-50fb-48e7-9f83-a6cad04912d3","1729","2023-07-25","2027-06-21",,,,,5977.95,75449.48,0.02,75449.48,1508.98960000
"7946fcf1-8c5d-4b58-9628-765d63ccdca7","1890","2023-01-13","2028-08-24",,,,,15135.68,42867.43,0.03,42867.43,1286.02290000
"3792a935-c786-4927-9923-cfd8e808a2e6","1358","2023-04-20","2023-09-05",,,,,9461.39,77136.23,0.05,77136.23,3856.81150000
"309ca510-ecf9-4779-ab87-897ef4c90076","1774","2023-08-18","2027-03-29",,,,,8183.98,23047.39,0.03,23047.39,691.42170000
e77f00a0-4621-4249-b0da-3c9700a25dc9,"1464","2023-06-05","2027-07-30",,,,,5104.56,59532.70,0.03,59532.70,1785.98100000
"6311f56d-61de-4ca9-9eb7-e183ba0b9afe","1161","2023-06-26","2026-10-21",,,,,9402.17,50004.56,0.02,50004.56,1000.09120000
"4e9a5f6d-f617-4fb4-826b-d62b385bf5a2","1461","2023-05-28","2024-09-22",,,,,7919.45,83125.05,0.03,83125.05,2493.75150000
"7dcb5948-e734-41c5-9032-d988aa26e05d","1522","2023-03-23","2027-03-05",,,,,6814.98,74003.23,0.01,74003.23,740.03230000
"026749ca-cd71-4901-b44d-cec18ab8e4fb","1553","2023-01-18","2025-10-29",,,,,7140.15,83404.27,0.05,83404.27,4170.21350000
"3b7f6073-3992-4ba0-bf76-998553167ee7","1323","2023-07-12","2024-04-27",,,,,10961.63,38960.24,0.03,38960.24,1168.80720000
"5d5790b9-be32-4a9d-9b89-1308967646ae","1226","2023-05-30","2026-03-20",,,,,5360.11,93373.49,0.05,93373.49,4668.67450000
